Date,Open,High,Low,Close,Volume,OpenInt
2009-02-06,23.12,24.529,23.12,24.394,316597,0
2009-02-09,24.591,24.591,24.018,24.23,717078,0
2009-02-10,24.095,24.444,22.873,23.084,337356,0
2009-02-11,23.527,23.747,22.957,23.4,296906,0
2009-02-12,22.738,23.347,22.542,23.28,327103,0
2009-02-13,23.347,23.595,23.179,23.458,245478,0
2009-02-17,22.355,22.389,21.894,21.921,400776,0
2009-02-18,22.192,22.252,21.616,21.938,268078,0
2009-02-19,22.083,22.754,21.657,21.657,243852,0
2009-02-20,21.234,21.512,20.893,21.309,430639,0
2009-02-23,21.733,21.743,20.503,20.68,297861,0
2009-02-24,20.512,21.52,20.512,21.343,390794,0
2009-02-25,21.173,21.598,20.776,21.207,237216,0
2009-02-26,21.419,21.743,21.097,21.097,317104,0
2009-02-27,20.935,21.241,20.564,20.884,336638,0
2009-03-02,20.375,20.46,19.516,19.542,473633,0
2009-03-03,20.061,20.306,19.49,19.957,188402,0
2009-03-04,20.009,21.394,20.009,21.113,248900,0
2009-03-05,20.425,20.808,20.298,20.451,147420,0
2009-03-06,20.383,21.043,20.104,20.546,210974,0
2009-03-09,20.144,20.731,20.035,20.144,344011,0
2009-03-10,20.68,21.59,20.68,21.565,265627,0
2009-03-11,21.776,21.894,21.317,21.557,531132,0
2009-03-12,21.59,22.525,21.512,22.438,311801,0
2009-03-13,22.652,22.747,22.279,22.594,209908,0
2009-03-16,23.033,23.17,22.507,22.542,216619,0
2009-03-17,22.719,23.058,22.252,23.058,215071,0
2009-03-18,23.003,23.627,22.413,23.017,289118,0
2009-03-19,23.315,23.814,23.222,23.321,224325,0
2009-03-20,23.355,23.373,22.764,22.856,156274,0
2009-03-23,23.823,24.649,23.646,24.599,304406,0
2009-03-24,24.308,24.454,23.993,24.071,360386,0
2009-03-25,24.239,24.657,23.798,24.19,248404,0
2009-03-26,24.632,24.878,24.444,24.717,234002,0
2009-03-27,24.454,24.454,24.001,24.121,313936,0
2009-03-30,23.355,23.355,22.719,22.907,277591,0
2009-03-31,23.595,23.781,23.196,23.264,518885,0
2009-04-01,23.458,24.165,23.144,24.139,669253,0
2009-04-02,24.861,25.55,24.861,25.32,230356,0
2009-04-03,25.11,25.514,24.963,25.453,352174,0
2009-04-06,25.14,25.183,24.717,25.158,194971,0
2009-04-07,24.665,24.903,24.512,24.665,136250,0
2009-04-08,24.887,25.03,24.573,24.843,232723,0
2009-04-09,25.65,26.109,25.55,26.109,336167,0
2009-04-13,26.185,26.322,25.762,26.221,237475,0
2009-04-14,25.989,26.168,25.54,25.573,200217,0
2009-04-15,25.558,25.829,25.48,25.786,117859,0
2009-04-16,26.144,26.221,25.709,26.051,178418,0
2009-04-17,26.109,26.109,25.786,25.853,292610,0
2009-04-20,25.462,25.462,24.717,24.741,199654,0
2009-04-21,24.717,25.226,24.435,25.183,146256,0
2009-04-22,24.936,25.355,24.766,24.887,263492,0
2009-04-23,25.191,25.412,25.014,25.387,207604,0
2009-04-24,25.54,25.981,25.54,25.853,341284,0
2009-04-27,25.269,25.438,24.945,25.048,348376,0
2009-04-28,24.801,25.21,24.599,24.982,224747,0
2009-04-29,25.624,26.468,25.624,26.161,281035,0
2009-04-30,26.79,26.79,26.203,26.373,328496,0
2009-05-01,26.594,26.985,26.304,26.901,263076,0
2009-05-04,27.29,28.787,27.29,28.777,348076,0
2009-05-05,28.385,28.633,28.158,28.547,660357,0
2009-05-06,28.912,29.261,28.72,28.997,461422,0
2009-05-07,29.287,29.389,27.963,28.233,549619,0
2009-05-08,28.989,29.203,28.531,29.168,235052,0
2009-05-11,28.675,28.855,28.242,28.667,177483,0
2009-05-12,28.921,29.177,28.199,28.488,298006,0
2009-05-13,28.03,28.081,27.418,27.512,291565,0
2009-05-14,27.512,28.003,27.221,27.893,121504,0
2009-05-15,28.021,28.141,27.47,27.648,125337,0
2009-05-18,28.311,29.142,28.311,29.093,338626,0
2009-05-19,29.253,29.712,29.093,29.457,333509,0
2009-05-20,29.764,30.146,29.374,29.535,222860,0
2009-05-21,29.126,29.126,28.574,28.997,101040,0
2009-05-22,29.084,29.374,28.871,29.177,222948,0
2009-05-26,28.684,29.611,28.531,29.447,194267,0
2009-05-27,29.925,30.12,29.339,29.423,272381,0
2009-05-28,29.78,30.231,29.517,30.222,236153,0
2009-05-29,30.885,30.885,30.257,30.57,144556,0
2009-06-01,31.547,31.879,31.276,31.735,460215,0
2009-06-02,31.36,31.616,31.192,31.276,1214722,0
2009-06-03,31.027,31.027,29.867,30.053,300967,0
2009-06-04,30.4,30.85,30.248,30.748,160067,0
2009-06-05,31.293,31.31,30.502,30.774,169829,0
2009-06-08,30.365,30.783,29.982,30.562,150957,0
2009-06-09,30.841,30.869,30.417,30.697,101201,0
2009-06-10,31.36,31.36,30.529,31.012,149933,0
2009-06-11,31.113,31.972,31.113,31.684,133996,0
2009-06-12,31.121,31.224,30.978,31.156,134370,0
2009-06-15,30.636,30.715,29.722,30.077,386776,0
2009-06-16,30.316,30.324,29.389,29.457,992820,0
2009-06-17,29.407,29.475,28.787,29.159,410535,0
2009-06-18,29.185,29.415,28.921,29.159,298313,0
2009-06-19,29.389,29.389,29.014,29.014,163707,0
2009-06-22,28.702,28.711,27.749,27.749,380149,0
2009-06-23,27.851,28.133,27.562,28.071,209184,0
2009-06-24,28.598,28.929,28.311,28.497,137900,0
2009-06-25,28.385,29.374,28.337,29.374,393468,0
2009-06-26,29.51,29.722,29.313,29.602,183564,0
2009-06-29,29.517,29.78,29.447,29.686,172592,0
2009-06-30,29.722,29.78,29.112,29.355,165663,0
2009-07-01,29.891,30.187,29.789,29.798,111360,0
2009-07-02,29.365,29.365,28.871,28.871,102226,0
2009-07-06,28.54,28.735,28.199,28.735,158452,0
2009-07-07,28.624,28.684,27.902,27.92,176588,0
2009-07-08,28.097,28.199,27.274,27.801,182152,0
2009-07-09,28.233,28.488,28.04,28.216,105438,0
2009-07-10,28.124,28.233,27.775,28.175,117585,0
2009-07-13,28.021,28.352,27.529,28.329,159326,0
2009-07-14,28.531,28.735,28.347,28.614,115566,0
2009-07-15,29.253,30.036,29.253,29.932,268414,0
2009-07-16,29.78,30.324,29.644,30.17,403376,0
2009-07-17,30.17,30.469,30.053,30.365,104617,0
2009-07-20,30.969,31.464,30.969,31.403,173904,0
2009-07-21,31.668,31.668,30.91,31.378,307793,0
2009-07-22,31.088,31.635,30.996,31.36,287577,0
2009-07-23,31.581,32.439,31.581,32.227,162319,0
2009-07-24,32.099,32.184,31.726,32.107,121660,0
2009-07-27,32.261,32.396,31.871,32.252,122023,0
2009-07-28,32.167,32.269,31.735,32.167,112782,0
2009-07-29,31.871,31.871,31.252,31.437,110301,0
2009-07-30,32.346,32.412,32.099,32.107,393709,0
2009-07-31,32.252,32.515,32.05,32.322,124741,0
2009-08-03,33.144,33.512,33.016,33.452,250915,0
2009-08-04,33.16,33.485,33.016,33.314,160445,0
2009-08-05,33.248,33.282,32.601,33.204,226049,0
2009-08-06,33.377,33.561,32.695,33.034,139738,0
2009-08-07,33.386,33.477,33.016,33.256,146013,0
2009-08-10,33.126,33.144,32.695,32.976,141114,0
2009-08-11,32.831,32.831,32.16,32.37,215287,0
2009-08-12,32.286,32.779,32.286,32.531,802907,0
2009-08-13,32.958,33.119,32.633,33.119,106739,0
2009-08-14,33.126,33.126,32.37,32.576,130642,0
2009-08-17,31.677,31.677,31.224,31.378,170294,0
2009-08-18,31.651,31.981,31.608,31.855,119347,0
2009-08-19,31.369,32.21,31.369,32.092,124812,0
2009-08-20,32.286,32.678,32.269,32.576,66380,0
2009-08-21,32.907,33.119,32.752,32.948,144596,0
2009-08-24,33.248,33.386,32.813,32.939,346805,0
2009-08-25,33.231,33.452,32.84,32.881,114051,0
2009-08-26,32.813,32.907,32.567,32.795,160829,0
2009-08-27,32.617,32.848,32.175,32.77,101478,0
2009-08-28,33.077,33.077,32.464,32.642,108502,0
2009-08-31,32.227,32.227,31.742,31.864,104355,0
2009-09-01,31.898,32.403,31.174,31.192,392083,0
2009-09-02,31.2,31.829,31.2,31.635,160678,0
2009-09-03,32.007,32.21,31.845,32.21,103900,0
2009-09-04,32.439,32.93,32.296,32.897,197200,0
2009-09-08,33.689,33.697,33.468,33.614,127488,0
2009-09-09,33.799,33.884,33.485,33.681,122593,0
2009-09-10,33.799,34.172,33.543,34.155,161519,0
2009-09-11,34.35,34.443,33.995,34.112,95638,0
2009-09-14,33.63,34.147,32.77,34.087,273094,0
2009-09-15,34.266,34.537,34.022,34.468,127203,0
2009-09-16,35.123,35.32,34.723,35.302,429714,0
2009-09-17,35.286,35.473,34.86,35.092,108068,0
2009-09-18,34.989,34.989,34.649,34.674,135804,0
2009-09-21,34.485,34.614,34.172,34.564,610412,0
2009-09-22,34.937,35.166,34.818,35.058,518437,0
2009-09-23,35.073,35.193,34.555,34.658,115586,0
2009-09-24,34.715,34.723,33.647,33.926,154607,0
2009-09-25,33.944,34.147,33.724,33.97,145166,0
2009-09-28,33.995,34.614,33.952,34.421,126684,0
2009-09-29,34.818,34.818,34.308,34.597,501524,0
2009-09-30,34.751,35.175,34.334,34.955,139134,0
2009-10-01,34.86,34.86,33.91,33.926,138184,0
2009-10-02,33.416,34.188,33.368,34.039,1145967,0
2009-10-05,34.459,35.005,34.275,34.887,126194,0
2009-10-06,35.32,35.77,35.098,35.431,168670,0
2009-10-07,35.422,35.465,35.058,35.465,136335,0
2009-10-08,35.754,36.075,35.584,35.956,177892,0
2009-10-09,36.058,36.092,35.854,36.049,197967,0
2009-10-12,36.279,36.467,35.99,36.137,173410,0
2009-10-13,36.305,36.391,35.838,36.357,101027,0
2009-10-14,37.027,37.537,36.985,37.512,228387,0
2009-10-15,37.308,37.47,37.037,37.436,191913,0
2009-10-16,37.027,37.165,36.688,37.053,221891,0
2009-10-19,37.361,37.818,37.147,37.732,207765,0
2009-10-20,37.37,37.402,36.467,36.96,378045,0
2009-10-21,36.773,37.758,36.773,37.07,221831,0
2009-10-22,36.9,37.258,36.525,37.147,230443,0
2009-10-23,37.353,37.545,36.72,36.842,244094,0
2009-10-26,37.182,37.554,36.331,36.483,275596,0
2009-10-27,36.373,36.483,35.779,35.805,205677,0
2009-10-28,35.558,35.558,34.087,34.13,542740,0
2009-10-29,34.733,35.948,34.733,35.821,483618,0
2009-10-30,35.712,35.761,33.986,34.376,483231,0
2009-11-02,34.649,35.38,34.308,34.894,744749,0
2009-11-03,34.325,35.262,34.072,35.158,243688,0
2009-11-04,35.678,36.152,35.592,35.702,205759,0
2009-11-05,35.948,36.459,35.83,36.459,151283,0
2009-11-06,36.229,36.679,36.11,36.444,128879,0
2009-11-09,36.875,37.723,36.875,37.716,229193,0
2009-11-10,37.37,37.741,37.105,37.564,272541,0
2009-11-11,38.015,38.141,37.47,37.723,223402,0
2009-11-12,37.512,37.707,36.747,36.891,192309,0
2009-11-13,36.977,37.589,36.824,37.497,197205,0
2009-11-16,37.927,38.429,37.835,38.218,289531,0
2009-11-17,37.792,38.396,37.688,38.396,201037,0
2009-11-18,38.31,38.429,37.886,38.08,160389,0
2009-11-19,37.767,37.767,37.08,37.521,153689,0
2009-11-20,37.497,37.497,37.053,37.377,170817,0
2009-11-23,38.227,38.351,37.876,37.97,179947,0
2009-11-24,37.944,37.944,37.394,37.835,254682,0
2009-11-25,38.218,38.559,37.996,38.445,293752,0
2009-11-27,36.525,37.606,36.435,37.258,201149,0
2009-11-30,37.377,37.528,37.045,37.361,197667,0
2009-12-01,38.218,38.567,37.917,38.361,180946,0
2009-12-02,38.642,38.844,38.351,38.574,100860,0
2009-12-03,38.897,38.914,38.089,38.167,135662,0
2009-12-04,38.949,38.998,37.792,38.25,409165,0
2009-12-07,38.089,38.277,37.868,37.927,120964,0
2009-12-08,37.581,37.589,36.933,37.096,291427,0
2009-12-09,37.197,37.326,36.833,37.326,277790,0
2009-12-10,37.572,37.638,37.282,37.521,77287,0
2009-12-11,37.783,37.783,37.409,37.554,87900,0
2009-12-14,37.801,37.927,37.661,37.859,224402,0
2009-12-15,37.647,37.893,37.512,37.589,88780,0
2009-12-16,37.85,37.917,37.564,37.622,88445,0
2009-12-17,37.138,37.138,36.501,36.542,171990,0
2009-12-18,36.408,36.518,36.092,36.382,301969,0
2009-12-21,36.518,36.603,36.169,36.229,165249,0
2009-12-22,36.205,36.534,36.205,36.491,134459,0
2009-12-23,36.637,37.037,36.56,36.866,403468,0
2009-12-24,37.053,37.205,36.994,37.19,68117,0
2009-12-28,37.497,37.581,37.214,37.308,218541,0
2009-12-29,37.528,37.528,37.232,37.241,221541,0
2009-12-30,37.308,37.427,37.19,37.394,173690,0
2009-12-31,37.497,37.679,37.387,37.497,140778,0
2010-01-04,37.952,38.559,37.952,38.559,220592,0
2010-01-05,38.719,38.872,38.423,38.719,152461,0
2010-01-06,38.82,39.05,38.694,38.914,205333,0
2010-01-07,38.694,38.694,38.351,38.516,179763,0
2010-01-08,38.677,38.796,38.445,38.762,116092,0
2010-01-11,39.084,39.084,38.472,38.736,167168,0
2010-01-12,38.437,38.437,37.935,38.089,210577,0
2010-01-13,38.429,38.429,37.893,38.268,145506,0
2010-01-14,38.167,38.167,37.843,37.886,192104,0
2010-01-15,37.944,37.944,37.258,37.387,184226,0
2010-01-19,37.622,37.987,37.497,37.886,116802,0
2010-01-20,37.409,37.409,36.679,37.027,211862,0
2010-01-21,36.933,36.941,35.652,35.652,528949,0
2010-01-22,35.457,35.558,34.843,34.963,353710,0
2010-01-25,35.532,35.541,34.87,34.972,276924,0
2010-01-26,34.529,34.887,34.215,34.334,553141,0
2010-01-27,34.232,34.393,33.697,34.393,659061,0
2010-01-28,34.715,34.723,33.774,34.155,222719,0
2010-01-29,34.674,34.674,33.485,33.749,337045,0
2010-02-01,33.995,34.707,33.995,34.614,406722,0
2010-02-02,34.835,35.115,34.537,34.981,206674,0
2010-02-03,34.963,35.226,34.76,34.928,205362,0
2010-02-04,34.317,34.317,33.044,33.16,455993,0
2010-02-05,32.822,32.93,31.811,32.856,542589,0
2010-02-08,32.93,33.212,32.549,32.567,180343,0
2010-02-09,33.468,34.012,33.282,33.689,158156,0
2010-02-10,33.774,33.851,33.263,33.724,98775,0
2010-02-11,33.97,34.622,33.605,34.622,195486,0
2010-02-12,33.884,34.368,33.724,34.35,147425,0
2010-02-16,34.793,35.132,34.674,35.123,141212,0
2010-02-17,35.406,35.406,34.989,35.286,351004,0
2010-02-18,34.963,35.568,34.963,35.473,57358,0
2010-02-19,35.115,35.406,34.963,35.193,62362,0
2010-02-22,35.363,35.49,35.149,35.175,66985,0
2010-02-23,34.997,35.031,34.35,34.476,91988,0
2010-02-24,34.606,34.776,34.393,34.606,77426,0
2010-02-25,33.926,34.614,33.724,34.564,157711,0
2010-02-26,34.658,35.005,34.459,34.955,83502,0
2010-03-01,35.337,35.524,35.209,35.473,91698,0
2010-03-02,35.684,36.083,35.684,35.846,98008,0
2010-03-03,36.11,36.364,35.754,35.914,131337,0
2010-03-04,36.049,36.049,35.473,35.728,102294,0
2010-03-05,36.27,36.619,36.083,36.619,100191,0
2010-03-08,36.842,36.842,36.518,36.679,166985,0
2010-03-09,36.611,37.165,36.525,37.018,111490,0
2010-03-10,37.123,37.361,36.977,37.165,92653,0
2010-03-11,37.105,37.241,36.799,37.214,91405,0
2010-03-12,37.387,37.47,37.062,37.113,150866,0
2010-03-15,37.027,37.027,36.603,36.908,64917,0
2010-03-16,37.113,37.317,36.849,37.308,105223,0
2010-03-17,37.512,37.75,37.409,37.506,120677,0
2010-03-18,37.521,37.521,36.917,37.113,84357,0
2010-03-19,37.105,37.13,36.491,36.56,84374,0
2010-03-22,36.296,36.711,35.99,36.646,198926,0
2010-03-23,36.754,37.07,36.747,37.045,87087,0
2010-03-24,36.72,36.926,36.534,36.603,73048,0
2010-03-25,36.806,36.866,36.187,36.187,98890,0
2010-03-26,36.391,36.688,36.11,36.408,174272,0
2010-03-29,36.663,37.165,36.663,37.113,110689,0
2010-03-30,37.299,37.427,37.123,37.344,98053,0
2010-03-31,37.241,37.521,37.173,37.387,136286,0
2010-04-01,37.818,38.235,37.818,38.158,192969,0
2010-04-05,38.524,38.659,38.378,38.581,123906,0
2010-04-06,38.463,38.787,38.396,38.642,89422,0
2010-04-07,38.659,38.659,38.071,38.25,116145,0
2010-04-08,38.071,38.5,37.85,38.454,67781,0
2010-04-09,38.599,38.709,38.49,38.709,67581,0
2010-04-12,38.608,38.703,38.429,38.49,86024,0
2010-04-13,38.463,38.463,38.032,38.396,113045,0
2010-04-14,38.745,38.958,38.659,38.931,89903,0
2010-04-15,38.88,39.033,38.667,38.728,126762,0
2010-04-16,38.405,38.5,37.581,37.775,241131,0
2010-04-19,37.488,37.843,37.173,37.698,160966,0
2010-04-20,37.917,38.158,37.917,38.015,103044,0
2010-04-21,38.024,38.024,37.394,37.75,140749,0
2010-04-22,37.512,38.015,37.258,38.005,103765,0
2010-04-23,37.834,38.2,37.67,38.158,145645,0
2010-04-26,38.445,38.445,38.182,38.218,60470,0
2010-04-27,37.818,37.818,36.738,36.79,286178,0
2010-04-28,37.173,37.205,36.551,37.045,141314,0
2010-04-29,37.409,37.818,37.387,37.732,117915,0
2010-04-30,37.835,37.876,37.353,37.394,193898,0
2010-05-03,37.37,37.631,37.13,37.326,233834,0
2010-05-04,36.611,36.679,35.584,35.693,324447,0
2010-05-05,35.132,35.814,34.707,35.294,389956,0
2010-05-06,35.031,35.49,30.672,34.096,978354,0
2010-05-07,34.35,34.579,33.06,34.096,350766,0
2010-05-10,36.288,36.288,35.779,36.279,307527,0
2010-05-11,35.797,36.196,35.345,35.702,254747,0
2010-05-12,35.956,36.008,35.737,35.922,429963,0
2010-05-13,35.94,36.178,35.684,35.72,122027,0
2010-05-14,35.473,35.473,34.411,34.852,182264,0
2010-05-17,34.571,35.014,33.844,34.564,355124,0
2010-05-18,34.827,35.092,33.79,33.918,632119,0
2010-05-19,33.525,33.706,32.881,33.407,388273,0
2010-05-20,32.277,32.652,31.735,31.99,478685,0
2010-05-21,31.564,32.993,31.42,32.993,370755,0
2010-05-24,32.993,33.169,32.567,32.601,224091,0
2010-05-25,31.447,32.37,31.174,32.37,311556,0
2010-05-26,32.584,33.306,32.322,32.456,290083,0
2010-05-27,33.485,34.163,33.314,34.112,221897,0
2010-05-28,33.986,34.072,33.494,33.766,127612,0
2010-06-01,33.57,34.258,33.349,33.386,173170,0
2010-06-02,33.774,34.459,33.512,34.459,151620,0
2010-06-03,34.903,34.903,33.944,34.435,81084,0
2010-06-04,33.512,34.039,33.188,33.291,107827,0
2010-06-07,33.46,33.494,32.743,32.743,148666,0
2010-06-08,32.985,33.485,32.743,33.424,145204,0
2010-06-09,33.639,34.188,33.349,33.485,92695,0
2010-06-10,33.978,34.622,33.978,34.571,75068,0
2010-06-11,34.121,34.767,34.022,34.707,78393,0
2010-06-14,34.997,35.262,34.579,34.579,113985,0
2010-06-15,34.793,35.661,34.793,35.644,67306,0
2010-06-16,35.414,35.888,35.278,35.684,209979,0
2010-06-17,35.684,35.805,35.218,35.541,79759,0
2010-06-18,35.185,35.465,35.166,35.311,75194,0
2010-06-21,36.049,36.373,35.669,35.838,87869,0
2010-06-22,35.906,36.025,35.226,35.235,54242,0
2010-06-23,35.218,35.516,34.911,35.38,78822,0
2010-06-24,35.286,35.286,34.597,34.76,109522,0
2010-06-25,34.955,35.235,34.597,35.185,86275,0
2010-06-28,35.337,35.337,34.894,34.963,64587,0
2010-06-29,33.986,34.147,33.282,33.416,175503,0
2010-06-30,33.485,33.923,33.131,33.175,106913,0
2010-07-01,33.263,33.377,32.524,33.298,147206,0
2010-07-02,33.377,33.689,33.221,33.503,163071,0
2010-07-06,34.293,34.359,33.512,33.79,122317,0
2010-07-07,33.623,34.597,33.623,34.529,138661,0
2010-07-08,34.76,34.87,34.429,34.827,191019,0
2010-07-09,34.887,35.38,34.809,35.328,84660,0
2010-07-12,35.041,35.252,34.69,34.843,114320,0
2010-07-13,34.997,35.235,34.997,35.092,68693,0
2010-07-14,34.963,35.098,34.707,34.981,2650399,0
2010-07-15,34.666,34.843,34.359,34.723,393499,0
2010-07-16,34.301,34.402,33.749,33.749,295647,0
2010-07-19,33.91,34.258,33.866,34.188,111295,0
2010-07-20,33.826,35.041,33.817,34.997,118449,0
2010-07-21,35.193,35.294,34.614,34.733,140370,0
2010-07-22,35.32,35.897,35.32,35.805,79244,0
2010-07-23,35.746,36.049,35.49,36.034,74455,0
2010-07-26,35.88,36.237,35.805,36.237,154513,0
2010-07-27,36.27,36.391,35.88,36.066,203691,0
2010-07-28,35.854,36.11,35.77,35.974,109541,0
2010-07-29,36.144,36.4,35.652,35.948,138433,0
2010-07-30,35.787,36.178,35.575,36.178,125635,0
2010-08-02,36.611,37.113,36.611,37.053,539470,0
2010-08-03,36.781,37.053,36.637,36.866,212416,0
2010-08-04,36.985,37.13,36.73,37.018,244803,0
2010-08-05,36.72,36.985,36.72,36.96,240420,0
2010-08-06,36.747,37.009,36.534,36.842,108431,0
2010-08-09,36.96,37.089,36.917,36.977,80897,0
2010-08-10,36.451,36.73,36.296,36.585,142971,0
2010-08-11,35.87,36.101,35.345,35.457,288485,0
2010-08-12,34.972,35.601,34.963,35.592,113467,0
2010-08-13,35.465,35.728,35.441,35.541,119494,0
2010-08-16,35.482,35.94,35.482,35.888,346464,0
2010-08-17,36.221,36.382,36.092,36.246,92895,0
2010-08-18,36.221,36.296,35.94,36.137,94264,0
2010-08-19,36.034,36.229,35.626,35.821,243698,0
2010-08-20,35.626,35.712,35.355,35.678,191090,0
2010-08-23,35.83,35.83,35.244,35.286,173013,0
2010-08-24,34.698,34.963,34.512,34.767,336327,0
2010-08-25,34.421,34.69,34.063,34.597,277609,0
2010-08-26,34.715,34.852,34.293,34.334,161790,0
2010-08-27,34.443,35.067,34.224,35.049,124379,0
2010-08-30,34.86,34.945,34.411,34.435,438002,0
2010-08-31,34.45,34.775,34.374,34.731,180006,0
2010-09-01,35.193,35.861,35.193,35.83,412770,0
2010-09-02,35.854,35.94,35.684,35.914,197475,0
2010-09-03,36.221,36.426,36.119,36.246,102885,0
2010-09-07,36.187,36.187,35.746,35.754,57279,0
2010-09-08,35.906,36.11,35.888,35.914,62031,0
2010-09-09,36.213,36.279,35.88,36.066,179834,0
2010-09-10,36.058,36.229,36.034,36.128,62849,0
2010-09-13,36.679,37.113,36.679,37.113,140995,0
2010-09-14,37.08,37.37,36.926,37.053,171979,0
2010-09-15,36.833,36.985,36.72,36.977,123628,0
2010-09-16,36.73,36.933,36.72,36.891,128914,0
2010-09-17,36.824,36.824,36.483,36.56,46414,0
2010-09-20,36.711,37.147,36.654,37.096,80233,0
2010-09-21,37.096,37.123,36.73,37.009,95760,0
2010-09-22,37.08,37.308,36.908,36.977,63236,0
2010-09-23,36.73,37.282,36.696,36.926,535138,0
2010-09-24,37.265,37.554,37.265,37.436,181709,0
2010-09-27,37.564,37.631,37.265,37.497,435627,0
2010-09-28,37.521,37.868,37.214,37.81,171053,0
2010-09-29,37.801,38.158,37.801,38.024,128635,0
2010-09-30,38.209,38.396,37.886,38.277,150729,0
2010-10-01,38.616,38.958,38.532,38.82,213911,0
2010-10-04,38.778,38.981,38.59,38.778,109573,0
2010-10-05,39.092,39.72,39.041,39.593,115764,0
2010-10-06,39.38,39.593,39.295,39.37,144720,0
2010-10-07,39.602,39.602,38.694,38.973,169694,0
2010-10-08,38.863,39.498,38.844,39.398,101674,0
2010-10-11,39.525,39.611,39.389,39.464,76935,0
2010-10-12,39.363,39.363,38.844,39.339,98828,0
2010-10-13,39.668,40.078,39.634,39.959,66288,0
2010-10-14,40.06,40.095,39.704,39.89,150011,0
2010-10-15,40.247,40.247,39.585,39.789,274541,0
2010-10-18,39.491,40.018,39.491,39.959,102543,0
2010-10-19,39.229,39.279,38.659,38.844,115450,0
2010-10-20,39.135,39.585,39.092,39.363,77579,0
2010-10-21,39.542,39.551,38.59,38.941,158944,0
2010-10-22,39.033,39.162,38.796,38.905,86253,0
2010-10-25,39.339,39.516,39.236,39.288,85546,0
2010-10-26,39.18,39.576,38.989,39.498,144457,0
2010-10-27,39.058,39.058,38.415,38.813,112635,0
2010-10-28,39.245,39.245,38.863,39.084,66297,0
2010-10-29,39.141,39.177,38.95,39.122,39155,0
2010-11-01,39.264,39.729,39.264,39.525,82438,0
2010-11-02,39.593,39.934,39.593,39.89,170051,0
2010-11-03,40.06,40.06,39.506,40.033,100902,0
2010-11-04,40.417,41.114,40.417,41.114,91052,0
2010-11-05,41.123,41.139,40.912,41.104,71004,0
2010-11-08,40.903,41.104,40.759,41.096,63748,0
2010-11-09,41.241,41.344,40.256,40.402,86305,0
2010-11-10,40.58,40.759,40.051,40.674,106690,0
2010-11-11,40.264,40.477,40.232,40.426,121831,0
2010-11-12,39.814,40.112,39.288,39.533,81130,0
2010-11-15,39.626,39.883,39.506,39.506,78672,0
2010-11-16,39.135,39.135,38.235,38.396,133007,0
2010-11-17,38.472,38.813,38.454,38.574,48175,0
2010-11-18,39.212,39.506,39.162,39.398,57885,0
2010-11-19,39.255,39.355,38.914,39.331,55763,0
2010-11-22,39.272,39.439,38.844,39.288,89217,0
2010-11-23,38.437,38.524,38.08,38.182,79864,0
2010-11-24,38.667,39.153,38.667,39.144,32285,0
2010-11-26,38.481,38.694,38.361,38.508,26744,0
2010-11-29,38.437,38.642,37.996,38.567,42718,0
2010-11-30,38.098,38.574,38.053,38.243,58345,0
2010-12-01,38.981,39.264,38.897,39.153,75474,0
2010-12-02,39.264,39.84,39.264,39.814,63178,0
2010-12-03,39.457,40.033,39.457,39.993,69828,0
2010-12-06,39.976,40.069,39.856,40.001,49028,0
2010-12-07,40.589,40.589,39.738,39.762,43123,0
2010-12-08,39.677,39.704,39.195,39.355,58875,0
2010-12-09,39.626,39.626,39.067,39.245,47372,0
2010-12-10,39.255,39.516,39.18,39.491,48502,0
2010-12-13,39.677,40.105,39.668,39.865,114847,0
2010-12-14,39.84,40.051,39.762,39.875,39041,0
2010-12-15,39.498,39.687,39.22,39.347,46012,0
2010-12-16,39.331,39.516,39.245,39.464,43471,0
2010-12-17,39.18,39.457,39.144,39.448,57654,0
2010-12-20,39.533,39.542,39.212,39.304,138697,0
2010-12-21,39.626,40.06,39.626,39.883,49294,0
2010-12-22,39.77,40.069,39.713,40.069,53639,0
2010-12-23,39.907,39.984,39.822,39.942,38590,0
2010-12-27,39.516,39.898,39.516,39.84,21580,0
2010-12-28,39.806,39.883,39.72,39.856,54093,0
2010-12-29,40.027,40.421,40.027,40.369,62039,0
2010-12-30,40.456,40.705,40.456,40.645,37264,0
2010-12-31,40.736,40.974,40.7,40.912,75541,0
2011-01-03,41.206,41.471,41.181,41.251,94451,0
2011-01-04,41.251,41.344,40.699,41.206,78817,0
2011-01-05,40.963,41.224,40.886,41.167,40762,0
2011-01-06,40.87,41.021,40.631,40.631,70673,0
2011-01-07,40.631,40.665,40.06,40.375,44555,0
2011-01-10,40.146,40.282,39.959,40.264,80159,0
2011-01-11,40.58,40.785,40.539,40.699,77907,0
2011-01-12,41.114,41.417,41.073,41.409,60632,0
2011-01-13,41.283,41.36,40.817,40.912,44867,0
2011-01-14,40.716,40.972,40.716,40.955,39649,0
2011-01-18,41.011,41.158,40.955,41.003,48609,0
2011-01-19,41.206,41.258,40.622,40.741,40217,0
2011-01-20,40.563,40.563,39.967,40.299,64544,0
2011-01-21,40.503,40.529,39.934,40.01,47737,0
2011-01-24,39.951,40.434,39.951,40.417,87544,0
2011-01-25,40.163,40.215,39.762,40.01,104354,0
2011-01-26,40.198,40.342,40.086,40.264,58946,0
2011-01-27,40.223,40.342,39.898,39.951,86458,0
2011-01-28,39.806,39.806,38.796,38.949,86069,0
